"subjID","cond1","cond2","choice","absOut","rltOut"
218,2,2,2,0,0
218,3,3,1,0,1
218,4,4,1,-0.1,0
218,3,3,1,-1,0
218,1,1,1,1,1
218,2,2,1,0,0
218,4,4,1,-0.1,0
218,3,3,1,-1,0
218,2,2,2,0.1,1
218,4,4,1,-0.1,0
218,1,1,1,0,0
218,2,2,2,0.1,1
218,1,1,1,0,0
218,1,1,1,0,0
218,3,3,1,-1,0
218,4,4,2,0,1
218,3,3,1,0,1
218,1,1,1,1,1
218,2,2,2,0.1,1
218,1,1,1,0,0
218,1,1,2,1,1
218,4,4,2,-0.1,0
218,4,4,2,0,1
218,2,2,2,0,0
218,4,4,2,0,1
218,3,3,2,0,1
218,3,3,2,0,1
218,1,1,1,0,0
218,2,2,2,0.1,1
218,3,3,1,-1,0
218,4,4,2,0,1
218,2,2,2,0.1,1
218,2,2,2,0.1,1
218,1,1,1,0,0
218,2,2,2,0,0
218,1,1,2,1,1
218,3,3,2,0,1
218,4,4,2,0,1
218,4,4,2,-0.1,0
218,1,1,2,0,0
218,1,1,2,1,1
218,4,4,2,0,1
218,4,4,2,0,1
218,2,2,2,0.1,1
218,3,3,1,-1,0
218,3,3,2,0,1
218,2,2,2,0.1,1
218,3,3,2,-1,0
218,2,2,2,0,0
218,4,4,2,-0.1,0
218,1,1,2,1,1
218,2,2,2,0.1,1
218,3,3,2,-1,0
218,4,4,2,0,1
218,4,4,2,0,1
218,2,2,2,0.1,1
218,1,1,2,1,1
218,4,4,2,0,1
218,1,1,2,1,1
218,3,3,2,0,1
218,3,3,2,0,1
218,3,3,2,0,1
218,2,2,2,0.1,1
218,1,1,2,0,0
218,2,2,2,0.1,1
218,1,1,2,1,1
218,2,2,2,0,0
218,3,3,2,0,1
218,4,4,2,0,1
218,4,4,2,0,1
218,4,4,2,-0.1,0
218,3,3,2,0,1
218,3,3,2,0,1
218,3,3,2,-1,0
218,1,1,2,1,1
218,1,1,2,1,1
218,2,2,2,0.1,1
218,2,2,2,0.1,1
218,4,4,2,0,1
218,1,1,2,0,0
218,7,3,2,-1,0
218,5,1,2,1,1
218,7,3,1,-1,0
218,6,2,2,0.1,1
218,8,4,1,-0.1,0
218,8,4,1,0,1
218,7,3,1,-1,0
218,8,4,2,0,1
218,5,1,2,1,1
218,6,2,2,0.1,1
218,6,2,2,0,0
218,5,1,2,1,1
218,7,3,1,-1,0
218,6,2,2,0.1,1
218,8,4,1,-0.1,0
218,5,1,2,0,0
218,7,3,2,0,1
218,8,4,1,-0.1,0
218,8,4,1,0,1
218,7,3,2,-1,0
218,7,3,1,-1,0
218,6,2,2,0,0
218,6,2,2,0.1,1
218,8,4,1,-0.1,0
218,6,2,2,0.1,1
218,5,1,2,1,1
218,6,2,2,0.1,1
218,7,3,1,0,1
218,5,1,2,0,0
218,5,1,2,1,1
218,8,4,1,-0.1,0
218,5,1,2,1,1
218,5,1,2,0,0
218,5,1,2,1,1
218,7,3,1,-1,0
218,8,4,1,0,1
218,8,4,1,-0.1,0
218,7,3,2,0,1
218,5,1,2,1,1
218,8,4,1,-0.1,0
218,7,3,2,0,1
218,5,1,2,1,1
218,7,3,2,0,1
218,6,2,2,0.1,1
218,6,2,2,0.1,1
218,8,4,2,0,1
218,6,2,2,0.1,1
218,6,2,2,0,0
218,6,2,1,0,0
218,6,2,1,0,0
218,5,1,2,1,1
218,6,2,2,0.1,1
218,7,3,1,-1,0
218,5,1,2,0,0
218,7,3,1,0,1
218,5,1,2,1,1
218,8,4,1,-0.1,0
218,7,3,1,-1,0
218,7,3,1,-1,0
218,5,1,2,1,1
218,6,2,2,0.1,1
218,8,4,1,-0.1,0
218,8,4,1,-0.1,0
218,8,4,2,0,1
218,6,2,2,0.1,1
218,5,1,2,0,0
218,8,4,2,0,1
218,6,2,1,0,0
218,5,1,2,1,1
218,7,3,2,0,1
218,8,4,2,0,1
218,5,1,2,1,1
218,8,4,1,-0.1,0
218,8,4,1,-0.1,0
218,7,3,1,-1,0
218,6,2,2,0.1,1
218,6,2,1,0.1,1
218,5,1,2,1,1
218,7,3,2,0,1
218,7,3,2,-1,0
