"subjID","cond1","cond2","choice","absOut","rltOut"
217,1,1,1,0,0
217,4,4,1,-0.1,0
217,3,3,1,-1,0
217,1,1,1,0,0
217,3,3,2,0,1
217,1,1,2,1,1
217,2,2,2,0.1,1
217,4,4,1,-0.1,0
217,2,2,2,0.1,1
217,2,2,1,0,0
217,3,3,2,-1,0
217,1,1,1,0,0
217,4,4,2,0,1
217,3,3,2,0,1
217,2,2,1,0,0
217,4,4,2,0,1
217,3,3,1,-1,0
217,2,2,2,0.1,1
217,2,2,1,0,0
217,4,4,2,-0.1,0
217,3,3,1,-1,0
217,4,4,2,0,1
217,2,2,1,0,0
217,3,3,1,-1,0
217,4,4,2,0,1
217,1,1,1,0,0
217,3,3,2,0,1
217,2,2,1,0,0
217,1,1,2,0,0
217,1,1,2,1,1
217,4,4,1,0,1
217,1,1,2,1,1
217,4,4,2,0,1
217,3,3,2,0,1
217,4,4,1,0,1
217,1,1,1,0,0
217,3,3,2,0,1
217,3,3,2,0,1
217,1,1,2,0,0
217,1,1,2,1,1
217,3,3,2,-1,0
217,1,1,1,1,1
217,4,4,2,0,1
217,2,2,2,0,0
217,2,2,1,0.1,1
217,2,2,1,0,0
217,2,2,1,0,0
217,4,4,1,-0.1,0
217,1,1,1,0,0
217,2,2,2,0,0
217,1,1,2,0,0
217,4,4,1,-0.1,0
217,2,2,1,0,0
217,3,3,2,-1,0
217,4,4,1,0,1
217,2,2,1,0,0
217,2,2,1,0.1,1
217,4,4,2,-0.1,0
217,4,4,1,-0.1,0
217,3,3,1,-1,0
217,1,1,1,0,0
217,1,1,2,1,1
217,3,3,1,-1,0
217,3,3,2,0,1
217,2,2,1,0,0
217,4,4,1,-0.1,0
217,2,2,1,0.1,1
217,4,4,1,0,1
217,4,4,1,-0.1,0
217,1,1,1,1,1
217,2,2,1,0,0
217,4,4,2,0,1
217,1,1,1,0,0
217,3,3,2,-1,0
217,3,3,2,0,1
217,2,2,1,0,0
217,3,3,2,0,1
217,3,3,1,0,1
217,1,1,1,0,0
217,1,1,2,1,1
217,8,4,1,-0.1,0
217,5,1,1,0,0
217,6,2,2,0.1,1
217,5,1,1,0,0
217,7,3,2,0,1
217,7,3,2,0,1
217,8,4,2,0,1
217,6,2,1,0,0
217,5,1,1,0,0
217,6,2,2,0.1,1
217,8,4,2,0,1
217,5,1,1,1,1
217,6,2,2,0.1,1
217,7,3,1,-1,0
217,7,3,2,-1,0
217,8,4,2,0,1
217,8,4,2,0,1
217,6,2,2,0.1,1
217,6,2,2,0.1,1
217,5,1,1,1,1
217,5,1,1,0,0
217,5,1,1,0,0
217,6,2,2,0,0
217,7,3,2,0,1
217,8,4,1,-0.1,0
217,7,3,2,0,1
217,6,2,2,0.1,1
217,8,4,1,-0.1,0
217,7,3,2,-1,0
217,8,4,2,-0.1,0
217,7,3,2,0,1
217,5,1,1,0,0
217,8,4,2,0,1
217,6,2,2,0.1,1
217,6,2,2,0,0
217,6,2,2,0.1,1
217,5,1,1,0,0
217,7,3,2,-1,0
217,7,3,1,0,1
217,6,2,2,0.1,1
217,7,3,1,-1,0
217,5,1,1,0,0
217,8,4,2,0,1
217,8,4,2,0,1
217,8,4,2,-0.1,0
217,5,1,1,1,1
217,5,1,1,0,0
217,7,3,2,0,1
217,7,3,2,0,1
217,7,3,2,-1,0
217,7,3,2,0,1
217,6,2,2,0,0
217,8,4,1,-0.1,0
217,6,2,2,0.1,1
217,7,3,2,0,1
217,5,1,1,0,0
217,8,4,2,0,1
217,5,1,2,1,1
217,6,2,2,0.1,1
217,5,1,2,1,1
217,6,2,2,0.1,1
217,8,4,2,0,1
217,5,1,2,1,1
217,8,4,2,-0.1,0
217,6,2,2,0.1,1
217,6,2,2,0.1,1
217,8,4,2,0,1
217,6,2,2,0.1,1
217,5,1,2,1,1
217,7,3,2,0,1
217,7,3,2,0,1
217,8,4,2,0,1
217,6,2,2,0,0
217,5,1,2,1,1
217,8,4,2,-0.1,0
217,5,1,2,1,1
217,5,1,2,0,0
217,8,4,2,0,1
217,7,3,2,-1,0
217,7,3,1,-1,0
