"subjID","cond1","cond2","choice","absOut","rltOut"
204,1,1,1,0,0
204,4,4,1,-0.1,0
204,4,4,2,0,1
204,1,1,2,1,1
204,3,3,1,-1,0
204,4,4,2,0,1
204,3,3,1,-1,0
204,4,4,2,0,1
204,3,3,1,-1,0
204,1,1,2,1,1
204,3,3,1,0,1
204,2,2,2,0.1,1
204,2,2,2,0,0
204,1,1,2,0,0
204,2,2,2,0.1,1
204,2,2,2,0.1,1
204,3,3,1,0,1
204,1,1,2,0,0
204,2,2,2,0.1,1
204,3,3,1,-1,0
204,1,1,2,1,1
204,3,3,2,0,1
204,4,4,2,0,1
204,3,3,2,-1,0
204,4,4,2,0,1
204,1,1,2,1,1
204,4,4,2,-0.1,0
204,2,2,2,0.1,1
204,1,1,2,1,1
204,4,4,2,0,1
204,2,2,2,0.1,1
204,2,2,2,0,0
204,4,4,2,0,1
204,3,3,2,-1,0
204,4,4,2,0,1
204,1,1,2,1,1
204,2,2,2,0.1,1
204,1,1,2,1,1
204,1,1,2,1,1
204,2,2,2,0.1,1
204,2,2,2,0.1,1
204,3,3,1,-1,0
204,4,4,2,0,1
204,2,2,2,0,0
204,4,4,2,-0.1,0
204,1,1,2,0,0
204,3,3,2,0,1
204,3,3,2,0,1
204,4,4,2,0,1
204,1,1,2,1,1
204,4,4,2,0,1
204,3,3,2,0,1
204,3,3,2,-1,0
204,2,2,2,0.1,1
204,4,4,2,-0.1,0
204,4,4,1,-0.1,0
204,2,2,2,0.1,1
204,2,2,2,0,0
204,3,3,2,0,1
204,1,1,2,0,0
204,3,3,2,0,1
204,2,2,2,0.1,1
204,1,1,2,1,1
204,1,1,2,1,1
204,3,3,2,-1,0
204,4,4,2,0,1
204,1,1,2,1,1
204,2,2,2,0.1,1
204,3,3,2,0,1
204,2,2,2,0.1,1
204,1,1,2,0,0
204,3,3,2,0,1
204,1,1,2,1,1
204,2,2,2,0.1,1
204,2,2,2,0,0
204,4,4,2,-0.1,0
204,3,3,2,0,1
204,1,1,2,1,1
204,4,4,2,0,1
204,4,4,2,0,1
204,8,4,1,-0.1,0
204,7,3,2,0,1
204,8,4,2,0,1
204,7,3,1,-1,0
204,6,2,2,0.1,1
204,8,4,2,0,1
204,5,1,1,0,0
204,8,4,2,-0.1,0
204,6,2,1,0.1,1
204,7,3,2,-1,0
204,5,1,2,0,0
204,6,2,1,0,0
204,5,1,2,1,1
204,5,1,2,1,1
204,6,2,1,0,0
204,7,3,1,-1,0
204,7,3,2,0,1
204,5,1,2,0,0
204,8,4,2,0,1
204,7,3,1,-1,0
204,6,2,1,0,0
204,5,1,2,1,1
204,5,1,2,1,1
204,5,1,2,1,1
204,7,3,2,0,1
204,7,3,2,-1,0
204,8,4,2,-0.1,0
204,8,4,2,0,1
204,8,4,2,0,1
204,6,2,1,0,0
204,6,2,1,0,0
204,6,2,1,0.1,1
204,8,4,2,0,1
204,5,1,2,1,1
204,7,3,1,-1,0
204,5,1,2,1,1
204,6,2,1,0,0
204,7,3,2,-1,0
204,5,1,2,0,0
204,6,2,1,0,0
204,7,3,2,0,1
204,5,1,2,1,1
204,7,3,2,0,1
204,8,4,2,0,1
204,6,2,1,0.1,1
204,8,4,2,-0.1,0
204,8,4,2,0,1
204,6,2,1,0,0
204,5,1,2,1,1
204,6,2,1,0,0
204,6,2,1,0.1,1
204,5,1,2,1,1
204,7,3,2,-1,0
204,6,2,1,0,0
204,8,4,2,0,1
204,8,4,2,0,1
204,7,3,1,-1,0
204,6,2,1,0,0
204,7,3,2,0,1
204,5,1,2,1,1
204,5,1,2,0,0
204,8,4,2,-0.1,0
204,7,3,2,0,1
204,8,4,2,0,1
204,5,1,2,1,1
204,7,3,2,-1,0
204,5,1,2,1,1
204,6,2,1,0.1,1
204,8,4,2,0,1
204,7,3,2,0,1
204,8,4,2,0,1
204,5,1,2,0,0
204,5,1,2,1,1
204,8,4,2,0,1
204,6,2,1,0,0
204,6,2,1,0,0
204,8,4,2,-0.1,0
204,7,3,2,0,1
204,7,3,1,-1,0
204,6,2,1,0,0
