"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
119,4,4,1,2,0,1,-0.1,0
119,4,4,1,2,0,1,-0.1,0
119,4,4,1,1,-0.1,0,-0.1,0
119,1,1,0,2,1,1,0,0
119,1,1,0,2,1,1,0,0
119,3,3,0,2,0,1,-1,0
119,4,4,1,2,0,1,0,1
119,2,2,1,1,0,0,0.1,1
119,2,2,1,1,0.1,1,0.1,1
119,3,3,0,2,-1,0,-1,0
119,3,3,0,2,0,1,-1,0
119,2,2,1,1,0,0,0.1,1
119,1,1,0,2,0,0,0,0
119,3,3,0,2,0,1,0,1
119,2,2,1,1,0,0,0,0
119,1,1,0,2,1,1,1,1
119,2,2,1,1,0,0,0,0
119,2,2,1,1,0,0,0.1,1
119,4,4,1,2,0,1,0,1
119,2,2,1,2,0.1,1,0.1,1
119,3,3,0,2,0,1,0,1
119,1,1,0,2,1,1,1,1
119,1,1,0,2,1,1,0,0
119,4,4,1,2,0,1,-0.1,0
119,4,4,1,1,-0.1,0,-0.1,0
119,3,3,0,2,-1,0,-1,0
119,2,2,1,1,0,0,0.1,1
119,3,3,0,2,0,1,-1,0
119,3,3,0,1,-1,0,0,1
119,4,4,1,2,0,1,-0.1,0
119,1,1,0,2,1,1,0,0
119,1,1,0,2,0,0,0,0
119,2,2,1,2,0.1,1,0.1,1
119,2,2,1,2,0.1,1,0,0
119,3,3,0,1,-1,0,0,1
119,2,2,1,1,0,0,0.1,1
119,4,4,1,1,-0.1,0,0,1
119,4,4,1,2,-0.1,0,-0.1,0
119,2,2,1,2,0,0,0,0
119,4,4,1,1,0,1,0,1
119,3,3,0,1,-1,0,0,1
119,1,1,0,1,1,1,1,1
119,1,1,0,1,0,0,1,1
119,4,4,1,2,0,1,-0.1,0
119,1,1,0,2,0,0,0,0
119,3,3,0,1,0,1,0,1
119,3,3,0,1,-1,0,-1,0
119,1,1,0,2,1,1,0,0
119,1,1,0,2,1,1,0,0
119,4,4,1,2,-0.1,0,-0.1,0
119,3,3,0,1,-1,0,0,1
119,2,2,1,1,0,0,0.1,1
119,1,1,0,2,1,1,0,0
119,3,3,0,2,0,1,0,1
119,1,1,0,2,1,1,1,1
119,2,2,1,2,0,0,0.1,1
119,3,3,0,1,-1,0,-1,0
119,2,2,1,1,0,0,0.1,1
119,4,4,1,2,0,1,0,1
119,4,4,1,1,-0.1,0,0,1
119,1,1,0,2,0,0,0,0
119,2,2,1,2,0.1,1,0,0
119,4,4,1,2,0,1,-0.1,0
119,3,3,0,1,-1,0,0,1
119,1,1,0,1,0,0,1,1
119,4,4,1,1,-0.1,0,0,1
119,3,3,0,1,-1,0,0,1
119,4,4,1,2,0,1,0,1
119,2,2,1,2,0,0,0,0
119,1,1,0,2,0,0,1,1
119,4,4,1,1,-0.1,0,-0.1,0
119,3,3,0,1,-1,0,0,1
119,1,1,0,2,1,1,0,0
119,4,4,1,2,0,1,-0.1,0
119,3,3,0,1,0,1,0,1
119,2,2,1,1,0,0,0.1,1
119,1,1,0,2,1,1,0,0
119,2,2,1,1,0.1,1,0.1,1
119,2,2,1,1,0,0,0.1,1
119,3,3,0,1,-1,0,-1,0
119,7,3,1,2,0,1,-1,0
119,6,2,0,2,0.1,1,0,0
119,6,2,0,2,0.1,1,0,0
119,6,2,0,2,0.1,1,0.1,1
119,7,3,1,2,0,1,-1,0
119,5,1,1,2,0,0,0,0
119,8,4,0,1,0,1,0,1
119,6,2,0,2,0,0,0,0
119,5,1,1,1,0,0,1,1
119,8,4,0,1,-0.1,0,-0.1,0
119,8,4,0,2,0,1,-0.1,0
119,7,3,1,1,-1,0,-1,0
119,8,4,0,1,-0.1,0,0,1
119,5,1,1,2,1,1,1,1
119,5,1,1,2,1,1,0,0
119,7,3,1,2,0,1,0,1
119,6,2,0,2,0,0,0.1,1
119,5,1,1,2,1,1,0,0
119,7,3,1,2,0,1,-1,0
119,8,4,0,1,-0.1,0,0,1
119,7,3,1,2,-1,0,0,1
119,7,3,1,2,0,1,-1,0
119,6,2,0,2,0.1,1,0,0
119,5,1,1,2,1,1,0,0
119,8,4,0,2,0,1,-0.1,0
119,6,2,0,2,0.1,1,0,0
119,8,4,0,2,-0.1,0,-0.1,0
119,7,3,1,2,0,1,-1,0
119,5,1,1,2,0,0,0,0
119,8,4,0,2,0,1,0,1
119,5,1,1,2,1,1,1,1
119,6,2,0,2,0.1,1,0,0
119,6,2,0,2,0.1,1,0,0
119,6,2,0,2,0,0,0,0
119,5,1,1,2,1,1,0,0
119,7,3,1,2,-1,0,-1,0
119,5,1,1,2,0,0,0,0
119,8,4,0,2,-0.1,0,-0.1,0
119,5,1,1,2,1,1,0,0
119,8,4,0,2,0,1,0,1
119,5,1,1,2,1,1,1,1
119,8,4,0,2,0,1,-0.1,0
119,7,3,1,2,0,1,-1,0
119,7,3,1,2,0,1,0,1
119,7,3,1,2,0,1,-1,0
119,6,2,0,2,0.1,1,0,0
119,6,2,0,2,0.1,1,0.1,1
119,8,4,0,2,0,1,-0.1,0
119,7,3,1,2,-1,0,-1,0
119,5,1,1,2,1,1,0,0
119,8,4,0,2,-0.1,0,-0.1,0
119,6,2,0,2,0,0,0,0
119,6,2,0,2,0.1,1,0.1,1
119,8,4,0,1,-0.1,0,0,1
119,5,1,1,1,0,0,1,1
119,7,3,1,2,0,1,0,1
119,7,3,1,2,0,1,-1,0
119,8,4,0,2,0,1,-0.1,0
119,7,3,1,2,0,1,-1,0
119,8,4,0,2,0,1,0,1
119,6,2,0,2,0.1,1,0,0
119,6,2,0,2,0.1,1,0,0
119,5,1,1,2,0,0,1,1
119,5,1,1,2,1,1,0,0
119,5,1,1,2,1,1,1,1
119,7,3,1,2,0,1,0,1
119,6,2,0,2,0.1,1,0,0
119,7,3,1,2,0,1,-1,0
119,5,1,1,2,1,1,0,0
119,8,4,0,2,0,1,-0.1,0
119,7,3,1,2,-1,0,-1,0
119,5,1,1,2,1,1,0,0
119,8,4,0,2,-0.1,0,-0.1,0
119,5,1,1,1,0,0,0,0
119,8,4,0,2,0,1,0,1
119,6,2,0,2,0.1,1,0.1,1
119,6,2,0,2,0,0,0,0
119,8,4,0,2,0,1,-0.1,0
119,7,3,1,2,0,1,-1,0
119,6,2,0,2,0.1,1,0,0
