"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
76,1,1,1,2,1,1,0,0
76,4,4,0,1,0,1,-0.1,0
76,4,4,0,1,-0.1,0,0,1
76,3,3,1,1,-1,0,0,1
76,2,2,0,1,0.1,1,0.1,1
76,2,2,0,2,0,0,0,0
76,1,1,1,2,0,0,0,0
76,1,1,1,2,1,1,1,1
76,4,4,0,1,-0.1,0,0,1
76,1,1,1,2,1,1,0,0
76,3,3,1,2,0,1,-1,0
76,2,2,0,2,0.1,1,0,0
76,4,4,0,2,0,1,-0.1,0
76,2,2,0,2,0.1,1,0,0
76,3,3,1,1,0,1,-1,0
76,3,3,1,1,-1,0,0,1
76,2,2,0,2,0.1,1,0,0
76,2,2,0,2,0.1,1,0,0
76,4,4,0,2,0,1,-0.1,0
76,1,1,1,2,0,0,0,0
76,4,4,0,2,0,1,-0.1,0
76,2,2,0,2,0.1,1,0,0
76,4,4,0,2,-0.1,0,0,1
76,1,1,1,2,1,1,0,0
76,3,3,1,1,-1,0,0,1
76,4,4,0,2,0,1,-0.1,0
76,2,2,0,2,0,0,0.1,1
76,1,1,1,2,1,1,1,1
76,1,1,1,2,1,1,0,0
76,3,3,1,2,-1,0,-1,0
76,3,3,1,2,0,1,0,1
76,3,3,1,2,0,1,-1,0
76,2,2,0,2,0,0,0,0
76,1,1,1,2,0,0,0,0
76,2,2,0,2,0.1,1,0,0
76,4,4,0,2,0,1,-0.1,0
76,2,2,0,2,0.1,1,0,0
76,1,1,1,2,1,1,0,0
76,3,3,1,2,-1,0,0,1
76,4,4,0,2,-0.1,0,-0.1,0
76,3,3,1,2,0,1,-1,0
76,3,3,1,2,0,1,-1,0
76,1,1,1,2,1,1,0,0
76,3,3,1,2,0,1,-1,0
76,4,4,0,2,0,1,-0.1,0
76,1,1,1,2,1,1,1,1
76,2,2,0,1,0.1,1,0.1,1
76,4,4,0,2,0,1,0,1
76,2,2,0,2,0,0,0.1,1
76,3,3,1,2,-1,0,-1,0
76,4,4,0,2,0,1,0,1
76,2,2,0,2,0.1,1,0,0
76,3,3,1,2,0,1,0,1
76,2,2,0,2,0.1,1,0,0
76,2,2,0,2,0.1,1,0,0
76,1,1,1,2,1,1,0,0
76,1,1,1,2,0,0,0,0
76,1,1,1,2,1,1,0,0
76,4,4,0,2,-0.1,0,-0.1,0
76,3,3,1,2,0,1,-1,0
76,4,4,0,2,0,1,-0.1,0
76,4,4,0,2,0,1,-0.1,0
76,1,1,1,2,1,1,1,1
76,3,3,1,2,0,1,-1,0
76,1,1,1,2,1,1,0,0
76,3,3,1,1,-1,0,-1,0
76,4,4,0,2,0,1,-0.1,0
76,1,1,1,2,1,1,0,0
76,4,4,0,2,0,1,0,1
76,2,2,0,2,0.1,1,0,0
76,1,1,1,1,0,0,0,0
76,3,3,1,2,0,1,0,1
76,4,4,0,2,-0.1,0,-0.1,0
76,2,2,0,2,0.1,1,0,0
76,3,3,1,2,-1,0,-1,0
76,2,2,0,2,0,0,0,0
76,4,4,0,2,0,1,-0.1,0
76,3,3,1,2,0,1,-1,0
76,2,2,0,2,0.1,1,0.1,1
76,1,1,1,2,0,0,0,0
76,7,3,0,2,0,1,-1,0
76,5,1,0,2,1,1,0,0
76,5,1,0,2,0,0,1,1
76,8,4,1,2,0,1,-0.1,0
76,7,3,0,2,-1,0,-1,0
76,8,4,1,2,0,1,-0.1,0
76,5,1,0,2,1,1,0,0
76,8,4,1,1,0,1,0,1
76,6,2,1,1,0,0,0.1,1
76,7,3,0,1,-1,0,0,1
76,6,2,1,1,0,0,0.1,1
76,7,3,0,2,0,1,0,1
76,8,4,1,1,-0.1,0,-0.1,0
76,6,2,1,1,0,0,0.1,1
76,5,1,0,2,1,1,0,0
76,6,2,1,1,0.1,1,0,0
76,7,3,0,2,0,1,-1,0
76,6,2,1,1,0.1,1,0.1,1
76,6,2,1,1,0,0,0.1,1
76,8,4,1,1,0,1,-0.1,0
76,8,4,1,1,-0.1,0,0,1
76,5,1,0,2,1,1,0,0
76,5,1,0,2,0,0,0,0
76,7,3,0,2,0,1,-1,0
76,7,3,0,2,-1,0,0,1
76,7,3,0,2,0,1,-1,0
76,8,4,1,1,-0.1,0,0,1
76,8,4,1,1,-0.1,0,0,1
76,6,2,1,1,0,0,0.1,1
76,5,1,0,2,1,1,1,1
76,5,1,0,2,1,1,0,0
76,6,2,1,1,0,0,0,0
76,7,3,0,2,0,1,-1,0
76,8,4,1,1,-0.1,0,0,1
76,5,1,0,2,1,1,0,0
76,6,2,1,1,0,0,0,0
76,8,4,1,2,0,1,-0.1,0
76,8,4,1,2,0,1,0,1
76,6,2,1,1,0,0,0.1,1
76,6,2,1,1,0.1,1,0.1,1
76,5,1,0,2,0,0,0,0
76,5,1,0,2,1,1,1,1
76,8,4,1,2,-0.1,0,-0.1,0
76,7,3,0,2,0,1,-1,0
76,7,3,0,2,0,1,-1,0
76,6,2,1,1,0,0,0.1,1
76,7,3,0,2,-1,0,0,1
76,5,1,0,2,1,1,0,0
76,6,2,1,1,0,0,0,0
76,7,3,0,2,0,1,0,1
76,7,3,0,2,-1,0,-1,0
76,5,1,0,2,1,1,0,0
76,8,4,1,2,0,1,-0.1,0
76,6,2,1,1,0,0,0.1,1
76,6,2,1,1,0,0,0.1,1
76,6,2,1,1,0.1,1,0.1,1
76,8,4,1,2,0,1,0,1
76,7,3,0,2,0,1,-1,0
76,7,3,0,2,0,1,-1,0
76,5,1,0,2,1,1,0,0
76,8,4,1,2,-0.1,0,-0.1,0
76,8,4,1,2,0,1,-0.1,0
76,5,1,0,2,0,0,1,1
76,5,1,0,2,1,1,0,0
76,5,1,0,2,1,1,0,0
76,5,1,0,2,0,0,0,0
76,7,3,0,2,-1,0,-1,0
76,5,1,0,2,1,1,0,0
76,8,4,1,2,0,1,0,1
76,6,2,1,1,0,0,0.1,1
76,8,4,1,2,0,1,-0.1,0
76,8,4,1,2,-0.1,0,-0.1,0
76,6,2,1,1,0,0,0.1,1
76,8,4,1,2,0,1,-0.1,0
76,5,1,0,2,1,1,1,1
76,6,2,1,1,0.1,1,0,0
76,7,3,0,2,0,1,-1,0
76,7,3,0,2,0,1,-1,0
76,7,3,0,2,0,1,0,1
76,6,2,1,1,0,0,0.1,1
