"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
63,3,3,0,2,0,1,-1,0
63,2,2,1,2,0.1,1,0,0
63,1,1,0,1,0,0,1,1
63,2,2,1,2,0,0,0,0
63,1,1,0,1,0,0,0,0
63,1,1,0,1,0,0,1,1
63,2,2,1,1,0,0,0.1,1
63,4,4,1,2,0,1,0,1
63,4,4,1,2,0,1,-0.1,0
63,3,3,0,2,0,1,-1,0
63,4,4,1,1,-0.1,0,0,1
63,3,3,0,2,-1,0,0,1
63,1,1,0,2,1,1,1,1
63,2,2,1,2,0.1,1,0.1,1
63,4,4,1,1,-0.1,0,-0.1,0
63,3,3,0,2,0,1,-1,0
63,2,2,1,2,0.1,1,0.1,1
63,3,3,0,1,0,1,0,1
63,2,2,1,1,0,0,0.1,1
63,4,4,1,1,-0.1,0,0,1
63,1,1,0,2,0,0,0,0
63,3,3,0,1,-1,0,-1,0
63,3,3,0,2,0,1,-1,0
63,2,2,1,1,0,0,0.1,1
63,1,1,0,2,1,1,0,0
63,4,4,1,2,0,1,-0.1,0
63,4,4,1,1,-0.1,0,0,1
63,1,1,0,1,0,0,1,1
63,1,1,0,1,1,1,1,1
63,2,2,1,1,0,0,0,0
63,4,4,1,1,0,1,-0.1,0
63,3,3,0,1,-1,0,0,1
63,4,4,1,2,0,1,-0.1,0
63,1,1,0,2,1,1,0,0
63,1,1,0,1,1,1,1,1
63,2,2,1,1,0,0,0.1,1
63,2,2,1,2,0,0,0.1,1
63,4,4,1,1,-0.1,0,-0.1,0
63,3,3,0,1,-1,0,-1,0
63,2,2,1,1,0,0,0.1,1
63,2,2,1,2,0.1,1,0,0
63,3,3,0,2,0,1,-1,0
63,4,4,1,1,-0.1,0,0,1
63,1,1,0,1,0,0,0,0
63,3,3,0,1,0,1,0,1
63,3,3,0,1,-1,0,0,1
63,1,1,0,2,1,1,0,0
63,4,4,1,2,0,1,0,1
63,4,4,1,1,0,1,0,1
63,2,2,1,1,0.1,1,0,0
63,1,1,0,1,0,0,0,0
63,3,3,0,1,0,1,0,1
63,3,3,0,2,-1,0,-1,0
63,2,2,1,2,0.1,1,0,0
63,3,3,0,1,-1,0,0,1
63,1,1,0,1,0,0,1,1
63,2,2,1,2,0.1,1,0,0
63,2,2,1,2,0.1,1,0,0
63,1,1,0,2,1,1,1,1
63,4,4,1,1,-0.1,0,0,1
63,3,3,0,1,-1,0,0,1
63,1,1,0,1,0,0,0,0
63,4,4,1,2,-0.1,0,-0.1,0
63,4,4,1,1,-0.1,0,0,1
63,2,2,1,1,0,0,0.1,1
63,2,2,1,2,0.1,1,0.1,1
63,4,4,1,1,0,1,0,1
63,1,1,0,1,0,0,1,1
63,3,3,0,2,0,1,0,1
63,3,3,0,2,0,1,-1,0
63,3,3,0,2,-1,0,-1,0
63,4,4,1,2,0,1,-0.1,0
63,2,2,1,1,0,0,0.1,1
63,1,1,0,1,1,1,0,0
63,4,4,1,2,-0.1,0,-0.1,0
63,2,2,1,1,0,0,0,0
63,1,1,0,1,0,0,1,1
63,1,1,0,2,1,1,0,0
63,3,3,0,2,0,1,-1,0
63,4,4,1,2,0,1,-0.1,0
63,5,1,1,1,0,0,0,0
63,6,2,0,2,0.1,1,0,0
63,5,1,1,2,1,1,0,0
63,7,3,1,1,-1,0,0,1
63,8,4,0,1,-0.1,0,0,1
63,7,3,1,2,-1,0,0,1
63,8,4,0,2,0,1,-0.1,0
63,7,3,1,2,0,1,-1,0
63,6,2,0,2,0,0,0,0
63,6,2,0,2,0.1,1,0,0
63,8,4,0,2,-0.1,0,0,1
63,8,4,0,2,0,1,-0.1,0
63,6,2,0,2,0.1,1,0.1,1
63,7,3,1,2,0,1,-1,0
63,5,1,1,2,1,1,0,0
63,5,1,1,2,1,1,1,1
63,5,1,1,2,1,1,0,0
63,6,2,0,2,0.1,1,0,0
63,8,4,0,2,-0.1,0,-0.1,0
63,5,1,1,2,1,1,0,0
63,6,2,0,2,0,0,0,0
63,6,2,0,2,0.1,1,0,0
63,7,3,1,2,0,1,-1,0
63,6,2,0,2,0.1,1,0.1,1
63,7,3,1,2,0,1,-1,0
63,8,4,0,2,0,1,-0.1,0
63,7,3,1,2,-1,0,-1,0
63,8,4,0,2,0,1,0,1
63,5,1,1,2,0,0,0,0
63,7,3,1,2,0,1,0,1
63,8,4,0,2,0,1,-0.1,0
63,5,1,1,2,1,1,1,1
63,8,4,0,2,0,1,-0.1,0
63,8,4,0,2,0,1,-0.1,0
63,6,2,0,2,0.1,1,0,0
63,7,3,1,2,-1,0,-1,0
63,5,1,1,2,1,1,1,1
63,6,2,0,2,0.1,1,0,0
63,7,3,1,1,-1,0,0,1
63,8,4,0,2,0,1,0,1
63,5,1,1,2,1,1,0,0
63,8,4,0,2,-0.1,0,-0.1,0
63,7,3,1,1,0,1,0,1
63,7,3,1,2,0,1,-1,0
63,5,1,1,2,0,0,0,0
63,6,2,0,2,0,0,0.1,1
63,6,2,0,2,0.1,1,0,0
63,5,1,1,2,1,1,0,0
63,6,2,0,2,0,0,0,0
63,5,1,1,2,1,1,1,1
63,6,2,0,2,0.1,1,0.1,1
63,7,3,1,1,0,1,0,1
63,8,4,0,2,-0.1,0,-0.1,0
63,7,3,1,2,0,1,-1,0
63,5,1,1,2,1,1,0,0
63,7,3,1,1,-1,0,-1,0
63,8,4,0,2,0,1,-0.1,0
63,6,2,0,2,0.1,1,0,0
63,8,4,0,2,0,1,0,1
63,8,4,0,2,0,1,-0.1,0
63,5,1,1,2,0,0,0,0
63,6,2,0,2,0.1,1,0,0
63,7,3,1,2,0,1,-1,0
63,5,1,1,2,1,1,0,0
63,8,4,0,2,-0.1,0,-0.1,0
63,7,3,1,1,0,1,0,1
63,5,1,1,2,1,1,0,0
63,8,4,0,2,0,1,0,1
63,6,2,0,2,0.1,1,0.1,1
63,6,2,0,2,0.1,1,0,0
63,6,2,0,2,0.1,1,0,0
63,5,1,1,2,1,1,1,1
63,5,1,1,2,0,0,0,0
63,6,2,0,2,0,0,0,0
63,8,4,0,2,0,1,-0.1,0
63,8,4,0,2,0,1,-0.1,0
63,7,3,1,2,0,1,-1,0
63,7,3,1,1,-1,0,0,1
63,5,1,1,2,1,1,0,0
63,7,3,1,2,-1,0,-1,0
