"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
96,3,3,1,2,0,1,-1,0
96,3,3,1,2,0,1,0,1
96,3,3,1,1,-1,0,0,1
96,1,1,1,1,0,0,1,1
96,2,2,0,1,0.1,1,0.1,1
96,1,1,1,1,0,0,1,1
96,4,4,0,1,-0.1,0,-0.1,0
96,1,1,1,2,1,1,0,0
96,4,4,0,1,-0.1,0,-0.1,0
96,3,3,1,2,-1,0,-1,0
96,4,4,0,1,-0.1,0,-0.1,0
96,2,2,0,1,0,0,0.1,1
96,1,1,1,2,0,0,1,1
96,2,2,0,1,0,0,0,0
96,4,4,0,1,-0.1,0,0,1
96,2,2,0,1,0,0,0.1,1
96,3,3,1,2,0,1,-1,0
96,1,1,1,1,0,0,0,0
96,3,3,1,2,0,1,-1,0
96,3,3,1,2,0,1,0,1
96,2,2,0,2,0.1,1,0,0
96,1,1,1,2,1,1,0,0
96,4,4,0,1,-0.1,0,-0.1,0
96,4,4,0,2,0,1,-0.1,0
96,1,1,1,2,1,1,0,0
96,4,4,0,1,-0.1,0,0,1
96,1,1,1,2,1,1,0,0
96,4,4,0,2,0,1,0,1
96,3,3,1,2,-1,0,-1,0
96,2,2,0,2,0.1,1,0,0
96,2,2,0,2,0.1,1,0,0
96,2,2,0,2,0,0,0.1,1
96,3,3,1,1,-1,0,0,1
96,1,1,1,2,1,1,0,0
96,3,3,1,1,-1,0,0,1
96,3,3,1,2,0,1,-1,0
96,4,4,0,2,0,1,-0.1,0
96,4,4,0,2,-0.1,0,-0.1,0
96,1,1,1,2,0,0,0,0
96,2,2,0,2,0.1,1,0,0
96,4,4,0,2,0,1,-0.1,0
96,1,1,1,2,1,1,1,1
96,3,3,1,2,-1,0,0,1
96,2,2,0,2,0,0,0.1,1
96,1,1,1,2,1,1,0,0
96,4,4,0,1,0,1,0,1
96,2,2,0,2,0.1,1,0,0
96,2,2,0,2,0.1,1,0,0
96,4,4,0,2,0,1,-0.1,0
96,2,2,0,2,0.1,1,0,0
96,4,4,0,1,0,1,0,1
96,1,1,1,2,1,1,0,0
96,3,3,1,2,0,1,-1,0
96,1,1,1,2,0,0,1,1
96,1,1,1,2,1,1,0,0
96,2,2,0,2,0.1,1,0,0
96,4,4,0,1,-0.1,0,0,1
96,3,3,1,2,-1,0,-1,0
96,4,4,0,2,-0.1,0,-0.1,0
96,3,3,1,2,0,1,-1,0
96,3,3,1,2,0,1,0,1
96,2,2,0,2,0,0,0.1,1
96,2,2,0,1,0,0,0.1,1
96,1,1,1,2,1,1,0,0
96,4,4,0,2,0,1,-0.1,0
96,2,2,0,1,0,0,0.1,1
96,1,1,1,2,1,1,0,0
96,1,1,1,2,1,1,1,1
96,3,3,1,2,0,1,-1,0
96,1,1,1,2,0,0,0,0
96,3,3,1,2,-1,0,0,1
96,2,2,0,1,0.1,1,0,0
96,4,4,0,2,-0.1,0,-0.1,0
96,2,2,0,1,0,0,0.1,1
96,4,4,0,1,-0.1,0,0,1
96,2,2,0,1,0,0,0.1,1
96,3,3,1,2,0,1,-1,0
96,3,3,1,2,0,1,-1,0
96,4,4,0,1,-0.1,0,-0.1,0
96,1,1,1,2,1,1,0,0
96,8,4,1,2,0,1,-0.1,0
96,5,1,0,1,0,0,0,0
96,5,1,0,2,1,1,1,1
96,7,3,0,2,-1,0,0,1
96,7,3,0,1,-1,0,0,1
96,7,3,0,1,-1,0,0,1
96,7,3,0,2,0,1,-1,0
96,5,1,0,1,0,0,1,1
96,6,2,1,2,0.1,1,0.1,1
96,8,4,1,2,-0.1,0,-0.1,0
96,8,4,1,1,0,1,0,1
96,6,2,1,1,0,0,0.1,1
96,6,2,1,1,0,0,0.1,1
96,5,1,0,1,0,0,1,1
96,8,4,1,2,0,1,-0.1,0
96,6,2,1,2,0,0,0,0
96,6,2,1,1,0,0,0,0
96,8,4,1,2,0,1,-0.1,0
96,6,2,1,1,0,0,0.1,1
96,5,1,0,2,0,0,1,1
96,5,1,0,1,0,0,1,1
96,8,4,1,1,-0.1,0,-0.1,0
96,7,3,0,1,-1,0,0,1
96,8,4,1,1,-0.1,0,-0.1,0
96,6,2,1,1,0,0,0.1,1
96,7,3,0,2,-1,0,-1,0
96,7,3,0,1,-1,0,0,1
96,6,2,1,1,0.1,1,0.1,1
96,5,1,0,1,0,0,1,1
96,8,4,1,2,0,1,0,1
96,5,1,0,2,1,1,0,0
96,7,3,0,2,0,1,0,1
96,7,3,0,1,-1,0,-1,0
96,6,2,1,2,0.1,1,0,0
96,6,2,1,2,0.1,1,0,0
96,8,4,1,2,0,1,-0.1,0
96,5,1,0,2,1,1,0,0
96,7,3,0,2,0,1,-1,0
96,5,1,0,2,1,1,0,0
96,6,2,1,1,0,0,0,0
96,7,3,0,2,0,1,-1,0
96,8,4,1,2,0,1,0,1
96,7,3,0,2,0,1,0,1
96,6,2,1,2,0.1,1,0.1,1
96,8,4,1,2,0,1,-0.1,0
96,8,4,1,1,-0.1,0,-0.1,0
96,5,1,0,2,0,0,0,0
96,5,1,0,2,1,1,1,1
96,7,3,0,2,0,1,-1,0
96,5,1,0,2,1,1,0,0
96,6,2,1,2,0.1,1,0,0
96,7,3,0,2,0,1,-1,0
96,6,2,1,2,0.1,1,0,0
96,5,1,0,2,1,1,0,0
96,5,1,0,2,0,0,0,0
96,8,4,1,2,-0.1,0,0,1
96,8,4,1,2,0,1,-0.1,0
96,8,4,1,2,0,1,-0.1,0
96,8,4,1,2,0,1,-0.1,0
96,7,3,0,2,0,1,-1,0
96,6,2,1,2,0.1,1,0,0
96,6,2,1,2,0,0,0.1,1
96,7,3,0,2,-1,0,0,1
96,5,1,0,2,1,1,1,1
96,8,4,1,2,0,1,-0.1,0
96,6,2,1,2,0,0,0.1,1
96,8,4,1,2,-0.1,0,0,1
96,8,4,1,2,0,1,-0.1,0
96,5,1,0,2,1,1,0,0
96,7,3,0,2,0,1,-1,0
96,8,4,1,2,0,1,-0.1,0
96,5,1,0,2,1,1,1,1
96,6,2,1,2,0.1,1,0,0
96,5,1,0,2,0,0,0,0
96,7,3,0,2,0,1,0,1
96,7,3,0,2,0,1,-1,0
96,7,3,0,2,-1,0,-1,0
96,5,1,0,2,1,1,0,0
96,6,2,1,2,0.1,1,0,0
96,6,2,1,2,0.1,1,0,0
