"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
107,3,3,0,2,0,1,-1,0
107,3,3,0,1,0,1,0,1
107,3,3,0,1,-1,0,0,1
107,4,4,1,1,-0.1,0,0,1
107,1,1,0,2,0,0,1,1
107,4,4,1,1,-0.1,0,0,1
107,2,2,1,1,0,0,0.1,1
107,4,4,1,2,-0.1,0,0,1
107,2,2,1,2,0.1,1,0,0
107,4,4,1,2,0,1,-0.1,0
107,1,1,0,1,0,0,1,1
107,2,2,1,2,0.1,1,0.1,1
107,1,1,0,1,0,0,1,1
107,1,1,0,2,1,1,0,0
107,2,2,1,2,0,0,0,0
107,3,3,0,1,-1,0,-1,0
107,1,1,0,2,0,0,0,0
107,1,1,0,2,1,1,1,1
107,4,4,1,2,0,1,-0.1,0
107,2,2,1,2,0.1,1,0,0
107,4,4,1,2,0,1,-0.1,0
107,4,4,1,2,-0.1,0,0,1
107,1,1,0,2,1,1,0,0
107,2,2,1,2,0,0,0,0
107,2,2,1,2,0.1,1,0,0
107,4,4,1,2,0,1,-0.1,0
107,1,1,0,2,1,1,0,0
107,2,2,1,2,0.1,1,0.1,1
107,3,3,0,1,-1,0,0,1
107,3,3,0,2,0,1,-1,0
107,3,3,0,2,-1,0,-1,0
107,3,3,0,2,0,1,0,1
107,2,2,1,2,0.1,1,0,0
107,3,3,0,2,0,1,0,1
107,1,1,0,2,1,1,1,1
107,3,3,0,2,-1,0,-1,0
107,4,4,1,1,-0.1,0,0,1
107,4,4,1,2,-0.1,0,0,1
107,1,1,0,2,1,1,0,0
107,2,2,1,2,0.1,1,0,0
107,4,4,1,1,-0.1,0,0,1
107,1,1,0,2,1,1,0,0
107,2,2,1,2,0,0,0,0
107,3,3,0,2,0,1,-1,0
107,2,2,1,2,0.1,1,0.1,1
107,4,4,1,1,-0.1,0,0,1
107,3,3,0,2,0,1,-1,0
107,1,1,0,2,0,0,0,0
107,2,2,1,2,0.1,1,0,0
107,2,2,1,2,0.1,1,0.1,1
107,2,2,1,2,0,0,0,0
107,4,4,1,2,-0.1,0,-0.1,0
107,3,3,0,2,0,1,-1,0
107,2,2,1,2,0.1,1,0,0
107,4,4,1,2,0,1,0,1
107,3,3,0,2,0,1,-1,0
107,4,4,1,2,0,1,-0.1,0
107,3,3,0,2,0,1,-1,0
107,1,1,0,2,0,0,0,0
107,1,1,0,2,1,1,0,0
107,1,1,0,2,1,1,1,1
107,3,3,0,2,-1,0,0,1
107,1,1,0,2,1,1,0,0
107,4,4,1,2,0,1,-0.1,0
107,4,4,1,2,0,1,-0.1,0
107,2,2,1,2,0.1,1,0,0
107,2,2,1,2,0,0,0,0
107,1,1,0,2,1,1,1,1
107,1,1,0,2,1,1,0,0
107,4,4,1,2,0,1,-0.1,0
107,4,4,1,2,-0.1,0,-0.1,0
107,1,1,0,2,0,0,0,0
107,2,2,1,2,0.1,1,0.1,1
107,3,3,0,2,-1,0,0,1
107,3,3,0,2,0,1,-1,0
107,4,4,1,2,0,1,0,1
107,3,3,0,2,0,1,-1,0
107,1,1,0,2,1,1,0,0
107,2,2,1,2,0.1,1,0,0
107,3,3,0,2,0,1,-1,0
107,7,3,1,2,0,1,-1,0
107,7,3,1,1,0,1,0,1
107,5,1,1,1,0,0,1,1
107,7,3,1,1,-1,0,0,1
107,6,2,0,1,0,0,0.1,1
107,8,4,0,2,-0.1,0,0,1
107,6,2,0,2,0,0,0,0
107,6,2,0,2,0.1,1,0,0
107,6,2,0,1,0.1,1,0.1,1
107,8,4,0,1,-0.1,0,0,1
107,5,1,1,2,1,1,1,1
107,5,1,1,2,0,0,0,0
107,8,4,0,2,0,1,-0.1,0
107,5,1,1,2,1,1,0,0
107,8,4,0,1,-0.1,0,0,1
107,7,3,1,2,-1,0,-1,0
107,8,4,0,1,-0.1,0,-0.1,0
107,5,1,1,2,0,0,1,1
107,6,2,0,2,0.1,1,0,0
107,6,2,0,2,0.1,1,0,0
107,7,3,1,2,0,1,-1,0
107,6,2,0,2,0.1,1,0.1,1
107,7,3,1,2,0,1,-1,0
107,7,3,1,2,-1,0,-1,0
107,5,1,1,2,1,1,0,0
107,5,1,1,2,1,1,0,0
107,5,1,1,2,1,1,0,0
107,6,2,0,2,0,0,0,0
107,8,4,0,1,0,1,0,1
107,8,4,0,1,-0.1,0,0,1
107,7,3,1,2,0,1,0,1
107,8,4,0,1,-0.1,0,0,1
107,6,2,0,2,0.1,1,0,0
107,6,2,0,2,0.1,1,0,0
107,7,3,1,2,-1,0,-1,0
107,5,1,1,2,0,0,0,0
107,5,1,1,2,1,1,0,0
107,8,4,0,2,-0.1,0,0,1
107,8,4,0,2,0,1,-0.1,0
107,6,2,0,2,0,0,0.1,1
107,7,3,1,2,0,1,0,1
107,6,2,0,2,0.1,1,0,0
107,7,3,1,2,0,1,-1,0
107,5,1,1,2,1,1,1,1
107,8,4,0,2,0,1,-0.1,0
107,8,4,0,2,0,1,-0.1,0
107,7,3,1,2,0,1,-1,0
107,5,1,1,2,1,1,0,0
107,7,3,1,2,0,1,-1,0
107,8,4,0,2,0,1,-0.1,0
107,7,3,1,2,0,1,-1,0
107,7,3,1,2,0,1,-1,0
107,5,1,1,2,1,1,0,0
107,6,2,0,2,0.1,1,0,0
107,5,1,1,2,1,1,0,0
107,8,4,0,2,-0.1,0,-0.1,0
107,6,2,0,2,0.1,1,0,0
107,8,4,0,2,0,1,0,1
107,5,1,1,2,1,1,1,1
107,6,2,0,2,0.1,1,0,0
107,8,4,0,2,0,1,-0.1,0
107,5,1,1,2,0,0,0,0
107,6,2,0,2,0,0,0.1,1
107,7,3,1,2,-1,0,0,1
107,5,1,1,2,1,1,1,1
107,8,4,0,2,0,1,-0.1,0
107,7,3,1,2,0,1,-1,0
107,8,4,0,2,0,1,-0.1,0
107,5,1,1,2,0,0,0,0
107,7,3,1,2,0,1,-1,0
107,7,3,1,2,0,1,-1,0
107,8,4,0,2,0,1,0,1
107,6,2,0,2,0.1,1,0,0
107,8,4,0,2,-0.1,0,-0.1,0
107,5,1,1,2,1,1,0,0
107,7,3,1,2,-1,0,0,1
107,6,2,0,2,0.1,1,0,0
107,5,1,1,2,1,1,0,0
107,6,2,0,2,0,0,0,0
107,6,2,0,2,0.1,1,0.1,1
