"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
75,3,3,0,1,-1,0,0,1
75,4,4,1,2,0,1,0,1
75,1,1,0,1,1,1,1,1
75,2,2,1,2,0.1,1,0,0
75,4,4,1,1,-0.1,0,0,1
75,2,2,1,2,0.1,1,0.1,1
75,1,1,0,2,0,0,0,0
75,4,4,1,1,-0.1,0,0,1
75,3,3,0,2,0,1,0,1
75,4,4,1,1,-0.1,0,-0.1,0
75,3,3,0,2,-1,0,-1,0
75,2,2,1,1,0,0,0.1,1
75,1,1,0,2,1,1,0,0
75,1,1,0,2,1,1,0,0
75,3,3,0,2,0,1,-1,0
75,2,2,1,1,0,0,0,0
75,1,1,0,2,0,0,0,0
75,3,3,0,2,0,1,0,1
75,4,4,1,2,0,1,0,1
75,2,2,1,2,0,0,0.1,1
75,4,4,1,1,-0.1,0,0,1
75,4,4,1,1,-0.1,0,0,1
75,1,1,0,1,1,1,1,1
75,2,2,1,1,0,0,0.1,1
75,1,1,0,1,0,0,1,1
75,2,2,1,2,0.1,1,0,0
75,1,1,0,1,0,0,1,1
75,3,3,0,1,-1,0,0,1
75,4,4,1,1,-0.1,0,-0.1,0
75,2,2,1,1,0,0,0.1,1
75,3,3,0,1,-1,0,-1,0
75,3,3,0,1,-1,0,0,1
75,2,2,1,2,0.1,1,0,0
75,4,4,1,1,-0.1,0,-0.1,0
75,4,4,1,1,-0.1,0,0,1
75,3,3,0,1,0,1,-1,0
75,3,3,0,2,0,1,-1,0
75,2,2,1,2,0,0,0,0
75,1,1,0,2,1,1,0,0
75,1,1,0,1,0,0,1,1
75,4,4,1,1,0,1,0,1
75,3,3,0,2,0,1,-1,0
75,1,1,0,1,0,0,0,0
75,2,2,1,2,0.1,1,0.1,1
75,1,1,0,2,1,1,0,0
75,2,2,1,2,0.1,1,0,0
75,3,3,0,2,0,1,-1,0
75,4,4,1,2,0,1,-0.1,0
75,3,3,0,2,-1,0,-1,0
75,1,1,0,1,1,1,0,0
75,4,4,1,2,0,1,-0.1,0
75,4,4,1,1,-0.1,0,0,1
75,2,2,1,1,0.1,1,0.1,1
75,4,4,1,2,-0.1,0,-0.1,0
75,1,1,0,2,1,1,0,0
75,2,2,1,1,0,0,0.1,1
75,3,3,0,2,0,1,0,1
75,1,1,0,2,1,1,0,0
75,3,3,0,2,0,1,-1,0
75,1,1,0,2,1,1,0,0
75,3,3,0,2,0,1,-1,0
75,4,4,1,2,0,1,0,1
75,2,2,1,1,0,0,0.1,1
75,2,2,1,1,0,0,0,0
75,4,4,1,2,0,1,-0.1,0
75,1,1,0,2,1,1,0,0
75,3,3,0,2,0,1,0,1
75,3,3,0,2,0,1,-1,0
75,1,1,0,2,0,0,0,0
75,1,1,0,2,1,1,0,0
75,2,2,1,1,0,0,0,0
75,4,4,1,2,0,1,0,1
75,3,3,0,2,0,1,-1,0
75,2,2,1,1,0.1,1,0.1,1
75,4,4,1,2,0,1,-0.1,0
75,4,4,1,2,-0.1,0,-0.1,0
75,2,2,1,1,0,0,0.1,1
75,3,3,0,2,-1,0,-1,0
75,2,2,1,1,0,0,0.1,1
75,1,1,0,2,1,1,1,1
75,8,4,0,2,-0.1,0,-0.1,0
75,6,2,0,1,0.1,1,0.1,1
75,7,3,1,2,0,1,-1,0
75,5,1,1,1,1,1,1,1
75,7,3,1,1,-1,0,-1,0
75,8,4,0,1,-0.1,0,0,1
75,7,3,1,2,0,1,0,1
75,8,4,0,2,0,1,0,1
75,5,1,1,2,0,0,0,0
75,5,1,1,2,1,1,0,0
75,5,1,1,2,1,1,0,0
75,6,2,0,1,0,0,0.1,1
75,7,3,1,2,0,1,-1,0
75,6,2,0,1,0,0,0.1,1
75,8,4,0,2,0,1,-0.1,0
75,6,2,0,2,0,0,0,0
75,7,3,1,1,0,1,0,1
75,8,4,0,1,-0.1,0,0,1
75,8,4,0,2,0,1,-0.1,0
75,8,4,0,2,-0.1,0,-0.1,0
75,5,1,1,2,1,1,0,0
75,6,2,0,1,0,0,0.1,1
75,7,3,1,1,-1,0,-1,0
75,5,1,1,1,1,1,1,1
75,7,3,1,2,0,1,-1,0
75,8,4,0,2,0,1,0,1
75,6,2,0,1,0.1,1,0.1,1
75,5,1,1,1,0,0,1,1
75,5,1,1,2,0,0,0,0
75,6,2,0,1,0,0,0,0
75,6,2,0,1,0,0,0.1,1
75,7,3,1,2,0,1,-1,0
75,7,3,1,2,0,1,-1,0
75,5,1,1,1,0,0,1,1
75,6,2,0,1,0,0,0.1,1
75,6,2,0,2,0.1,1,0,0
75,6,2,0,2,0.1,1,0.1,1
75,6,2,0,2,0,0,0,0
75,8,4,0,2,0,1,0,1
75,8,4,0,2,-0.1,0,-0.1,0
75,7,3,1,2,0,1,-1,0
75,5,1,1,1,0,0,1,1
75,5,1,1,1,1,1,1,1
75,7,3,1,2,-1,0,0,1
75,8,4,0,2,0,1,-0.1,0
75,8,4,0,2,0,1,-0.1,0
75,7,3,1,2,0,1,-1,0
75,5,1,1,1,0,0,0,0
75,8,4,0,2,-0.1,0,0,1
75,8,4,0,2,0,1,-0.1,0
75,5,1,1,1,1,1,1,1
75,6,2,0,1,0,0,0.1,1
75,6,2,0,1,0,0,0,0
75,6,2,0,1,0,0,0.1,1
75,7,3,1,2,0,1,-1,0
75,7,3,1,1,-1,0,0,1
75,8,4,0,2,0,1,-0.1,0
75,5,1,1,1,0,0,1,1
75,5,1,1,1,0,0,0,0
75,8,4,0,2,0,1,-0.1,0
75,6,2,0,1,0.1,1,0.1,1
75,7,3,1,2,-1,0,0,1
75,7,3,1,2,0,1,-1,0
75,5,1,1,1,0,0,1,1
75,8,4,0,2,0,1,-0.1,0
75,7,3,1,2,0,1,-1,0
75,6,2,0,1,0,0,0.1,1
75,6,2,0,1,0.1,1,0.1,1
75,8,4,0,2,0,1,-0.1,0
75,6,2,0,1,0,0,0,0
75,7,3,1,1,-1,0,0,1
75,5,1,1,1,0,0,1,1
75,8,4,0,2,-0.1,0,0,1
75,7,3,1,2,0,1,0,1
75,8,4,0,2,0,1,-0.1,0
