"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
92,1,1,1,1,0,0,0,0
92,1,1,1,1,0,0,0,0
92,2,2,0,2,0,0,0.1,1
92,3,3,1,2,-1,0,-1,0
92,4,4,0,1,0,1,-0.1,0
92,4,4,0,1,-0.1,0,0,1
92,3,3,1,1,-1,0,0,1
92,2,2,0,2,0.1,1,0,0
92,1,1,1,2,1,1,0,0
92,2,2,0,2,0.1,1,0,0
92,4,4,0,2,0,1,-0.1,0
92,3,3,1,1,0,1,0,1
92,3,3,1,1,-1,0,0,1
92,1,1,1,2,1,1,1,1
92,2,2,0,2,0.1,1,0,0
92,4,4,0,1,-0.1,0,0,1
92,3,3,1,1,-1,0,0,1
92,1,1,1,2,1,1,0,0
92,2,2,0,2,0.1,1,0,0
92,2,2,0,1,0,0,0,0
92,3,3,1,2,0,1,0,1
92,4,4,0,2,0,1,0,1
92,1,1,1,2,0,0,1,1
92,4,4,0,1,-0.1,0,0,1
92,4,4,0,2,-0.1,0,-0.1,0
92,1,1,1,2,1,1,0,0
92,2,2,0,2,0.1,1,0.1,1
92,1,1,1,2,1,1,0,0
92,3,3,1,1,-1,0,0,1
92,3,3,1,2,-1,0,-1,0
92,2,2,0,1,0,0,0.1,1
92,4,4,0,1,-0.1,0,0,1
92,4,4,0,1,-0.1,0,-0.1,0
92,2,2,0,1,0,0,0.1,1
92,2,2,0,2,0.1,1,0.1,1
92,4,4,0,1,-0.1,0,0,1
92,3,3,1,2,-1,0,-1,0
92,1,1,1,2,1,1,1,1
92,2,2,0,2,0.1,1,0,0
92,1,1,1,2,1,1,0,0
92,1,1,1,2,0,0,0,0
92,3,3,1,2,0,1,-1,0
92,3,3,1,2,0,1,0,1
92,4,4,0,2,0,1,-0.1,0
92,4,4,0,2,0,1,0,1
92,3,3,1,1,-1,0,0,1
92,1,1,1,1,0,0,1,1
92,2,2,0,1,0,0,0,0
92,1,1,1,2,0,0,0,0
92,4,4,0,1,0,1,-0.1,0
92,4,4,0,1,-0.1,0,0,1
92,1,1,1,2,1,1,1,1
92,4,4,0,1,-0.1,0,0,1
92,3,3,1,2,0,1,-1,0
92,2,2,0,1,0.1,1,0.1,1
92,4,4,0,1,-0.1,0,0,1
92,2,2,0,2,0,0,0,0
92,1,1,1,2,1,1,0,0
92,2,2,0,1,0,0,0.1,1
92,2,2,0,1,0,0,0.1,1
92,3,3,1,2,-1,0,0,1
92,3,3,1,1,-1,0,0,1
92,1,1,1,2,1,1,0,0
92,3,3,1,1,-1,0,0,1
92,2,2,0,2,0,0,0,0
92,1,1,1,2,1,1,0,0
92,3,3,1,1,-1,0,0,1
92,2,2,0,1,0.1,1,0.1,1
92,4,4,0,2,0,1,-0.1,0
92,1,1,1,2,0,0,1,1
92,1,1,1,2,1,1,0,0
92,3,3,1,1,-1,0,-1,0
92,4,4,0,2,0,1,-0.1,0
92,1,1,1,2,1,1,0,0
92,4,4,0,2,0,1,-0.1,0
92,3,3,1,1,-1,0,0,1
92,2,2,0,1,0,0,0.1,1
92,4,4,0,2,-0.1,0,0,1
92,2,2,0,1,0,0,0.1,1
92,3,3,1,2,-1,0,0,1
92,7,3,0,1,-1,0,-1,0
92,8,4,1,1,0,1,0,1
92,8,4,1,1,-0.1,0,-0.1,0
92,6,2,1,2,0.1,1,0.1,1
92,7,3,0,1,-1,0,0,1
92,7,3,0,1,-1,0,-1,0
92,7,3,0,1,0,1,0,1
92,5,1,0,1,0,0,1,1
92,5,1,0,1,0,0,1,1
92,6,2,1,2,0.1,1,0,0
92,6,2,1,2,0,0,0,0
92,5,1,0,1,1,1,1,1
92,6,2,1,2,0.1,1,0,0
92,8,4,1,1,-0.1,0,0,1
92,8,4,1,1,-0.1,0,0,1
