"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
120,2,2,0,2,0.1,1,0,0
120,3,3,1,2,-1,0,-1,0
120,4,4,0,1,0,1,0,1
120,1,1,1,2,1,1,1,1
120,4,4,0,2,0,1,-0.1,0
120,4,4,0,2,-0.1,0,-0.1,0
120,2,2,0,2,0.1,1,0,0
120,1,1,1,1,0,0,1,1
120,3,3,1,2,0,1,-1,0
120,2,2,0,2,0.1,1,0,0
120,4,4,0,2,0,1,-0.1,0
120,2,2,0,2,0,0,0.1,1
120,3,3,1,2,0,1,0,1
120,3,3,1,2,0,1,-1,0
120,1,1,1,1,0,0,0,0
120,1,1,1,1,0,0,1,1
120,4,4,0,2,0,1,-0.1,0
120,2,2,0,1,0,0,0.1,1
120,3,3,1,1,-1,0,-1,0
120,3,3,1,2,0,1,-1,0
120,4,4,0,2,0,1,0,1
120,3,3,1,1,0,1,0,1
120,1,1,1,1,1,1,1,1
120,1,1,1,1,0,0,0,0
120,4,4,0,2,0,1,-0.1,0
120,4,4,0,2,-0.1,0,-0.1,0
120,3,3,1,2,0,1,-1,0
120,1,1,1,1,0,0,1,1
120,2,2,0,2,0.1,1,0,0
120,1,1,1,1,0,0,1,1
120,2,2,0,1,0.1,1,0.1,1
120,2,2,0,1,0,0,0,0
120,3,3,1,1,-1,0,0,1
120,1,1,1,1,0,0,1,1
120,3,3,1,2,-1,0,-1,0
120,1,1,1,1,0,0,1,1
120,4,4,0,2,-0.1,0,-0.1,0
120,1,1,1,2,1,1,1,1
120,3,3,1,1,0,1,0,1
120,2,2,0,2,0,0,0.1,1
120,3,3,1,1,-1,0,0,1
120,1,1,1,2,0,0,0,0
120,2,2,0,1,0,0,0.1,1
120,2,2,0,2,0.1,1,0,0
120,4,4,0,2,0,1,0,1
120,4,4,0,2,0,1,-0.1,0
120,2,2,0,2,0.1,1,0,0
120,4,4,0,2,0,1,-0.1,0
120,2,2,0,1,0.1,1,0.1,1
120,3,3,1,1,-1,0,0,1
120,4,4,0,2,0,1,-0.1,0
120,3,3,1,2,0,1,-1,0
120,2,2,0,1,0,0,0,0
120,1,1,1,2,1,1,0,0
120,3,3,1,1,0,1,-1,0
120,2,2,0,2,0.1,1,0,0
120,1,1,1,2,1,1,1,1
120,4,4,0,2,0,1,-0.1,0
120,1,1,1,2,1,1,0,0
120,4,4,0,2,-0.1,0,-0.1,0
120,1,1,1,2,0,0,0,0
120,4,4,0,2,0,1,0,1
120,2,2,0,2,0.1,1,0,0
120,3,3,1,2,0,1,-1,0
120,1,1,1,2,1,1,0,0
120,2,2,0,2,0.1,1,0,0
120,1,1,1,2,1,1,0,0
120,2,2,0,2,0.1,1,0,0
120,4,4,0,2,0,1,-0.1,0
120,3,3,1,2,-1,0,-1,0
120,4,4,0,2,-0.1,0,0,1
120,4,4,0,2,0,1,-0.1,0
120,3,3,1,2,0,1,-1,0
120,1,1,1,2,0,0,0,0
120,2,2,0,1,0,0,0,0
120,3,3,1,1,0,1,0,1
120,3,3,1,1,-1,0,0,1
120,2,2,0,2,0.1,1,0.1,1
120,1,1,1,2,1,1,1,1
120,4,4,0,2,0,1,-0.1,0
120,5,1,0,1,0,0,1,1
120,7,3,0,1,-1,0,0,1
120,6,2,1,1,0,0,0.1,1
120,7,3,0,2,-1,0,-1,0
120,6,2,1,2,0,0,0.1,1
120,6,2,1,1,0,0,0.1,1
120,8,4,1,2,0,1,-0.1,0
120,5,1,0,2,1,1,0,0
120,5,1,0,2,0,0,1,1
120,7,3,0,2,0,1,0,1
120,7,3,0,2,0,1,-1,0
120,6,2,1,2,0.1,1,0,0
120,5,1,0,2,1,1,0,0
120,8,4,1,1,0,1,0,1
120,8,4,1,1,-0.1,0,-0.1,0
120,8,4,1,2,0,1,-0.1,0
120,5,1,0,2,1,1,0,0
120,6,2,1,2,0.1,1,0,0
120,5,1,0,2,0,0,1,1
120,8,4,1,2,0,1,0,1
120,7,3,0,2,0,1,0,1
120,6,2,1,2,0,0,0,0
120,6,2,1,2,0.1,1,0,0
120,8,4,1,2,0,1,-0.1,0
120,7,3,0,1,-1,0,0,1
120,6,2,1,2,0.1,1,0.1,1
120,8,4,1,2,0,1,-0.1,0
120,5,1,0,2,1,1,0,0
120,8,4,1,2,-0.1,0,-0.1,0
120,5,1,0,2,1,1,0,0
120,7,3,0,2,-1,0,-1,0
120,7,3,0,2,0,1,-1,0
120,8,4,1,2,0,1,0,1
120,6,2,1,2,0.1,1,0,0
120,5,1,0,2,1,1,1,1
120,7,3,0,2,0,1,-1,0
120,6,2,1,2,0.1,1,0.1,1
120,6,2,1,2,0,0,0,0
120,8,4,1,2,-0.1,0,-0.1,0
120,8,4,1,2,0,1,-0.1,0
120,6,2,1,2,0.1,1,0,0
120,5,1,0,2,0,0,0,0
120,7,3,0,2,-1,0,-1,0
120,5,1,0,2,1,1,0,0
120,7,3,0,2,0,1,-1,0
120,7,3,0,2,0,1,0,1
120,8,4,1,2,0,1,-0.1,0
120,5,1,0,2,1,1,0,0
120,7,3,0,2,-1,0,-1,0
120,8,4,1,2,0,1,-0.1,0
120,7,3,0,2,0,1,0,1
120,8,4,1,1,-0.1,0,0,1
120,5,1,0,2,0,0,0,0
120,7,3,0,2,0,1,-1,0
120,7,3,0,2,0,1,-1,0
120,6,2,1,2,0.1,1,0,0
120,6,2,1,2,0.1,1,0.1,1
120,6,2,1,2,0,0,0,0
120,8,4,1,2,-0.1,0,0,1
120,8,4,1,2,0,1,-0.1,0
120,5,1,0,2,1,1,0,0
120,6,2,1,2,0.1,1,0,0
120,5,1,0,2,1,1,0,0
120,5,1,0,2,1,1,1,1
120,7,3,0,2,0,1,-1,0
120,8,4,1,2,0,1,-0.1,0
120,8,4,1,2,-0.1,0,0,1
120,6,2,1,2,0.1,1,0,0
120,7,3,0,2,0,1,-1,0
120,8,4,1,2,0,1,-0.1,0
